AMSShootsEveryAttack,AOECapable,APArmorShardsMod,APCriticalChanceMultiplier,APMaxArmorThickness,AccuracyModifier,AllowedLocations,AmmoCategory,AttackRecoil,Auras,BattleValue,BonusValueA,BonusValueB,Category,ComponentSubType,ComponentTags.items,ComponentTags.tagSetSourceFile,ComponentType,CriticalChanceMultiplier,CriticalComponent,Custom.BonusDescriptions,Custom.Category,Custom.InventorySorter,Damage,DamageVariance,Description.Cost,Description.Details,Description.Icon,Description.Id,Description.Manufacturer,Description.Model,Description.Name,Description.Purchasable,Description.Rarity,Description.UIName,DisallowedLocations,EvasiveDamageMultiplier,EvasivePipsIgnored,HeatDamage,HeatGenerated,IndirectFireCapable,Instability,InventorySize,IsAAMS,IsAMS,MaxRange,MinRange,Modes,NotUseInMelee,OverheatedDamageMultiplier,PrefabIdentifier,ProjectilesPerShot,RangeSplit,RefireModifier,ShotsWhenFired,StartingAmmoCapacity,Tonnage,Type,WeaponEffectID,WeaponSubType,statusEffects,Custom.ArmorRepair,Custom.Color,Custom.Flags,Custom.Lootable,Custom.WorkOrderCosts,Custom.ComponentExplosion,DamageOnJamming,CantHitUnaffecedByPathing,Cooldown,deferredEffect.AOEDamage,deferredEffect.AOEInstability,deferredEffect.AOERange,deferredEffect.FireDurationWithoutForest,deferredEffect.FireTerrainCellRadius,deferredEffect.FireTerrainChance,deferredEffect.FireTerrainStrength,deferredEffect.RangeColor,deferredEffect.SFX,deferredEffect.VFX,deferredEffect.VFXtime,deferredEffect.damageApplyTime,deferredEffect.id,deferredEffect.rounds,deferredEffect.statusEffects,deferredEffect.statusEffectsRangeFalloff,deferredEffect.sticky,deferredEffect.text,deferredEffect.waitVFX,deferredEffect.AOEHeatDamage,deferredEffect.TerrainVFX,deferredEffect.TerrainVFXScale,deferredEffect.tempDesignMask,deferredEffect.tempDesignMaskCellRadius,deferredEffect.tempDesignMaskTurns,FireOnSuccessHit,FireTerrainChance,deferredEffect.tempDesignMaskOnImpactTurns,ColorChangeRule,ColorsTable,ImprovedBallistic,ClusteringModifier,FireDelayMultiplier,HitGenerator,BallisticDamagePerPallet,ColorSpeedChange,DamageNotDivided,Streak,evasivePipsMods.Damage,evasivePipsMods.GeneratedHeat,evasivePipsMods.Instablility,FlatJammingChance,GunneryJammingBase,GunneryJammingMult,ProjectileSpeedMultiplier,DistantVariance,DistantVarianceReversed,isDamageVariation,isHeatVariation,isStabilityVariation,weaponCategoryID,AbsoluteModifier,Custom.MechConfiguration,RelativeModifier,StatName,ArmorDamageModifier,ISDamageModifier,Custom.HandHeld,ammoCategoryID
,false,0.1,0.1,60,0,All,NotSet,1,,163,,,Energy,Weapon,"[""component_type_stock"",""LaserIns.{location}"",""component_type_lostech"",""range_very-long""]",,Weapon,1,false,"{""Bonuses"":[""WeaponJAMFlat: 20%"",""ERLaser"",""IsLaser"",""BlazeFireLaser"",""LosTech""]}","[{""CategoryID"":""w/e/l/er""}]","{""SortKey"":""02009""}",50,0,600000,"An improvement upon standard Large Lasers, Extended-Range Large Lasers extend their effective range at the cost of massive heat generation.",uixSvgIcon_weapon_Energy,Weapon_Laser_LargeLaserER_2-BlazeFire,BlazeFire,Extended-Range Large Laser,ER L Laser BlazeFire,false,100,ER L Laser BlazeFire,All,0,0,0,36,false,8.3,1,,,840,0,,,0,Laser,1,"[210,420,570]",0,1,0,4,Laser,WeaponEffect-Weapon_LaserER_Large,LargeLaserER,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,0.2,5,0.03,,,,,,,,,,,,,,,
,false,0.1,0.034,20,-1,All,NotSet,1,,119,15 Var.Dmg.,Pulse Accuracy,Energy,Weapon,"[""component_type_stock"",""LaserIns.{location}"",""component_type_lostech"",""range_long""]",,Weapon,1,false,"{""Bonuses"":[""Pulse"",""MultiLaser"",""LosTech""]}","[{""CategoryID"":""w/e/l/pulse""}]","{""SortKey"":""02010""}",17,0,410000,"An improvement upon standard Large Lasers, Large Pulse Lasers use pulses of light instead of a single beam. This results in better accuracy and damage output but with greatly increased heat and weight.",uixSvgIcon_weapon_Energy,Weapon_Laser_LargeLaserPulse_0-STOCK,Blankenburg,Large Pulse Laser,L Pulse Laser,true,5,Large Pulse Laser,All,0,1,0,27,false,2.6,1,,,600,0,,,0,Laser,1,"[120,300,450]",0,3,0,7,Laser,WeaponEffect-Weapon_Laser_Large,LargeLaser,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0625,,,,true,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,
,false,0.1,0.05,30,-2,All,NotSet,1,,119,,,Energy,Weapon,"[""component_type_stock"",""LaserIns.{location}"",""component_type_lostech"",""range_long""]",,Weapon,1,false,"{""Bonuses"":[""WpnAccuracy: +1"",""Pulse"",""MultiLaser"",""DoesCluster"",""ThunderboltLaser"",""LosTech""]}","[{""CategoryID"":""w/e/l/pulse""}]","{""SortKey"":""02010""}",25,0,492000,"An improvement upon standard Large Lasers, Large Pulse Lasers use pulses of light instead of a single beam. This results in better accuracy and damage output but with greatly increased heat and weight.",uixSvgIcon_weapon_Energy,Weapon_Laser_LargeLaserPulse_1-Thunderbolt12,Thunderbolt 12,Large Pulse Thunderbolt,L Pulse Laser Thunderbolt,false,100,Large Pulse Laser Thunderbolt,All,0,1,0,32,false,3.9,2,,,600,0,,,0,Laser,1,"[120,300,450]",0,2,0,6,Laser,WeaponEffect-Weapon_Laser_Large,LargeLaserPulse,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0937,,,,true,20,0.1,Cluster,,,,,,,,,,,1.25,,,,,,,,,,,,,,
,false,0.1,0.016,9.6,-2,All,NotSet,1,,119,,,Energy,Weapon,"[""component_type_stock"",""LaserIns.{location}"",""component_type_lostech"",""range_long""]",,Weapon,1,false,"{""Bonuses"":[""WpnAccuracy: +1"",""Pulse"",""MultiLaser"",""DoesCluster"",""ExostarLaser: 25%"",""LosTech""]}","[{""CategoryID"":""w/e/l/pulse""}]","{""SortKey"":""02010""}",10,0,492000,"An improvement upon standard Large Lasers, Large Pulse Lasers use pulses of light instead of a single beam. This results in better accuracy and damage output but with greatly increased heat and weight.",uixSvgIcon_weapon_Energy,Weapon_Laser_LargeLaserPulse_2-Exostar,ExoStar,Large Pulse Exostar,L Pulse Laser Exostar,false,100,Large Pulse Laser Exostar,All,0,1,0,34,false,1.3,2,,,600,0,,,0,Laser,1,"[120,300,450]",0,5,0,6,Laser,WeaponEffect-Weapon_Laser_Large,LargeLaserPulse,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0312,,,,true,5,0.06,Cluster,,,,,,,,,,,0.6,,,,,,,,,,,,,,
,false,0.1,0.05,30,0,All,NotSet,1,,46,,,Energy,Weapon,"[""component_type_stock"",""LaserIns.{location}"",""range_standard""]",,Weapon,1,false,"{""Bonuses"":[""IsLaser""]}","[{""CategoryID"":""w/e/l/laser""}]","{""SortKey"":""02005""}",25,0,60000,"Medium Lasers are lightweight with respectable damage. Because of this, at least one can be found mounted on most units that cross the battlefield.",uixSvgIcon_weapon_Energy,Weapon_Laser_MediumLaser_0-STOCK,Hellion,Medium Laser,M Laser,true,0,Medium Laser,All,0,0,0,9,false,3.3,1,,,360,0,,,0,Laser,1,"[90,180,270]",0,1,0,1,Laser,WeaponEffect-Weapon_Laser_Medium,MediumLaser,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,false,0.1,0.05,30,-1,All,NotSet,1,,46,,,Energy,Weapon,"[""component_type_stock"",""LaserIns.{location}"",""range_standard""]",,Weapon,1,false,"{""Bonuses"":[""WpnAccuracy: +1"",""ExostarLaser: 25%"",""IsLaser""]}","[{""CategoryID"":""w/e/l/laser""}]","{""SortKey"":""02005""}",25,0,72000,"Medium Lasers are lightweight with respectable damage. Because of this, at least one can be found mounted on most units that cross the battlefield.",uixSvgIcon_weapon_Energy,Weapon_Laser_MediumLaser_1-ExoStar,ExoStar,Medium Laser,M Laser ExoStar,true,1,Medium Laser ExoStar,All,0,0,0,11,false,3.3,1,,,360,0,,,0,Laser,1,"[90,180,270]",0,1,0,1,Laser,WeaponEffect-Weapon_Laser_Medium,MediumLaser,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,false,0.1,0.04,22,0,All,NotSet,1,,46,+1 Acc.,,Energy,Weapon,"[""component_type_stock"",""LaserIns.{location}"",""range_standard""]",,Weapon,1,false,"{""Bonuses"":[""Range: +15%"",""IntekLaser"",""IsLaser""]}","[{""CategoryID"":""w/e/l/laser""}]","{""SortKey"":""02005""}",20,0,72000,"Medium Lasers are lightweight with respectable damage. Because of this, at least one can be found mounted on most units that cross the battlefield.",uixSvgIcon_weapon_Energy,Weapon_Laser_MediumLaser_1-Intek,Intek,Medium Laser,M Laser Intek,true,2,Medium Laser Intek,All,0,0,0,5,false,2.6,1,,,400,0,,,0,Laser,1,"[100,200,300]",0,1,0,1,Laser,WeaponEffect-Weapon_Laser_Medium,MediumLaser,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,false,0.1,0.06,30,0,All,NotSet,1,,46,,,Energy,Weapon,"[""component_type_stock"",""LaserIns.{location}"",""range_standard""]",,Weapon,1,false,"{""Bonuses"":[""MagnaLaser: 25%"",""IsLaser""]}","[{""CategoryID"":""w/e/l/laser""}]","{""SortKey"":""02005""}",30,0,72000,"Medium Lasers are lightweight with respectable damage. Because of this, at least one can be found mounted on most units that cross the battlefield.",uixSvgIcon_weapon_Energy,Weapon_Laser_MediumLaser_1-Magna,Magna,Medium Laser,M Laser Magna,true,2,Medium Laser Magna,All,0,0,0,12,false,3.6,1,,,360,0,,,0,Laser,1,"[90,180,270]",0,1,0,1,Laser,WeaponEffect-Weapon_Laser_Medium,MediumLaser,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,false,0.1,0.05,30,0,All,NotSet,1,,46,+ 1 Acc.,+ 25% Crit.,Energy,Weapon,"[""component_type_stock"",""LaserIns.{location}"",""range_standard""]",,Weapon,1,false,"{""Bonuses"":[""VariableDmg: 5"",""Range: +30"",""DiverseOpticsLaser"",""IsLaser""]}","[{""CategoryID"":""w/e/l/laser""}]","{""SortKey"":""02005""}",25,5,72000,"Medium Lasers are lightweight with respectable damage. Because of this, at least one can be found mounted on most units that cross the battlefield.",uixSvgIcon_weapon_Energy,Weapon_Laser_MediumLaser_2-Diverse_Optics,Diverse Optics,Medium Laser,M Laser Diverse Optics,true,3,Medium Laser Diverse Optics,All,0,0,0,12,false,3.3,1,,,420,0,,,0,Laser,1,"[120,210,300]",0,1,0,1,Laser,WeaponEffect-Weapon_Laser_Medium,MediumLaser,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,false,0.1,0.05,30,0,All,NotSet,1,,62,,,Energy,Weapon,"[""component_type_stock"",""LaserIns.{location}"",""component_type_lostech"",""range_standard""]",,Weapon,1,false,"{""Bonuses"":[""ERLaser"",""IsLaser"",""LosTech""]}","[{""CategoryID"":""w/e/l/er""}]","{""SortKey"":""02006""}",25,0,200000,"An improvement upon standard Medium Lasers, Extended-Range Medium Lasers extend their effective range at the cost of considerable heat generation.",uixSvgIcon_weapon_Energy,Weapon_Laser_MediumLaserER_0-STOCK,SCI,Extended-Range Medium Laser,ER M Laser,false,5,ER Medium Laser,All,0,0,0,15,false,3.3,1,,,480,0,,,0,Laser,1,"[120,240,360]",0,1,0,1,Laser,WeaponEffect-Weapon_LaserER_Medium,MediumLaser,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,false,0.1,0.06,36,0,All,NotSet,1,,62,,,Energy,Weapon,"[""component_type_stock"",""LaserIns.{location}"",""component_type_lostech"",""range_standard""]",,Weapon,1,false,"{""Bonuses"":[""ERLaser"",""IsLaser"",""MagnaLaser: 25%"",""LosTech""]}","[{""CategoryID"":""w/e/l/er""}]","{""SortKey"":""02006""}",30,0,220000,"An improvement upon standard Medium Lasers, Extended-Range Medium Lasers extend their effective range at the cost of considerable heat generation.",uixSvgIcon_weapon_Energy,Weapon_Laser_MediumLaserER_1-MagnaVI,Magna VI,Extended-Range Medium Laser,ER M Laser Magna,false,100,ER M Laser Magna,All,0,0,0,20,false,4.1,1,,,420,0,,,0,Laser,1,"[120,240,360]",0,1,0,1,Laser,WeaponEffect-Weapon_LaserER_Medium,MediumLaser,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,false,0.1,0.06,36,0,All,NotSet,1,,62,,,Energy,Weapon,"[""component_type_stock"",""LaserIns.{location}"",""component_type_lostech"",""range_standard""]",,Weapon,1,false,"{""Bonuses"":[""Range: +33%"",""DmgFallOff: 50%"",""ERLaser"",""IsLaser"",""BrightBloomLaser"",""LosTech""]}","[{""CategoryID"":""w/e/l/er""}]","{""SortKey"":""02006""}",30,0,220000,"An improvement upon standard Medium Lasers, Extended-Range Medium Lasers extend their effective range at the cost of considerable heat generation.",uixSvgIcon_weapon_Energy,Weapon_Laser_MediumLaserER_2-BrightBloom,BrightBloom,Extended-Range Medium Laser,ER M Laser BrightBloom,false,100,ER M Laser BrightBloom,All,0,0,0,15,false,3.3,1,,,640,0,,,0,Laser,1,"[160,320,470]",0,1,0,1,Laser,WeaponEffect-Weapon_LaserER_Medium,MediumLaser,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,,,0.5,false,true,true,true,,,,,,,,,
,false,0.1,0.02,12,-1,All,NotSet,1,,48,10 Var.Dmg.,Pulse Accuracy,Energy,Weapon,"[""component_type_stock"",""LaserIns.{location}"",""component_type_lostech"",""range_standard""]",,Weapon,1,false,"{""Bonuses"":[""Pulse"",""MultiLaser"",""DoesCluster"",""LosTech""]}","[{""CategoryID"":""w/e/l/pulse""}]","{""SortKey"":""02007""}",10,0,360000,"An improvement upon standard Medium Lasers, Medium Pulse Lasers use pulses of light instead of a single beam. This results in better accuracy and damage output but with increased heat and weight.",uixSvgIcon_weapon_Energy,Weapon_Laser_MediumLaserPulse_0-STOCK,Raker-IV,Medium Pulse Laser,M Pulse Laser,true,5,Medium Pulse Laser,All,0,1,0,12,false,1.8,1,,,300,0,,,0,Laser,1,"[90,150,210]",0,3,0,2,Laser,WeaponEffect-Weapon_Laser_Medium,MediumLaser,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0375,,,,true,5,0.12,Cluster,,,,,,,,,,,,,,,,,,,,,,,,,
,false,0.1,0.06,36,-2,All,NotSet,1,,48,,,Energy,Weapon,"[""component_type_stock"",""LaserIns.{location}"",""component_type_lostech"",""range_standard""]",,Weapon,1,false,"{""Bonuses"":[""WpnAccuracy: +1"",""Pulse"",""RakerLaser"",""LosTech""]}","[{""CategoryID"":""w/e/l/pulse""}]","{""SortKey"":""02007""}",30,0,432000,"An improvement upon standard Medium Lasers, Medium Pulse Lasers use pulses of light instead of a single beam. This results in better accuracy and damage output but with increased heat and weight.",uixSvgIcon_weapon_Energy,Weapon_Laser_MediumLaserPulse_1-RakerIV,Raker IV,Medium Pulse Laser,M Pulse Laser Raker,false,100,Medium Pulse Laser Raker,All,0,2,0,18,false,5.5,1,,,300,0,,,0,Laser,1,"[90,150,210]",0,1,0,2,Laser,WeaponEffect-Weapon_LaserPulse_Medium,MediumLaser,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,true,,,,,,,,,,,,,,1.25,,,,,,,,,,,,,,
,false,0.1,0.025,5,-1,All,NotSet,1,,48,,,Energy,Weapon,"[""component_type_stock"",""LaserIns.{location}"",""component_type_lostech"",""range_standard""]",,Weapon,1,false,"{""Bonuses"":[""Pulse"",""MultiLaser"",""DoesCluster"",""MagnaLaser: 25%"",""LosTech""]}","[{""CategoryID"":""w/e/l/pulse""}]","{""SortKey"":""02007""}",4,0,432000,"An improvement upon standard Medium Lasers, Medium Pulse Lasers use pulses of light instead of a single beam. This results in better accuracy and damage output but with increased heat and weight.",uixSvgIcon_weapon_Energy,Weapon_Laser_MediumLaserPulse_2-Magna400P,SCI,Magna 400P,M Pulse Laser Magna,false,100,Medium Pulse Laser Magna,All,0,1,0,16,false,0.6,1,,,300,0,,,0,Laser,3,"[90,150,210]",0,3,0,2,Laser,WeaponEffect-Weapon_Laser_Medium,MediumLaser,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,,,,true,5,,Cluster,true,,true,,,,,,,,0.12,,,,,,,,,,,,,,
,false,0.1,0.03,18,0,All,NotSet,0,,9,,,Energy,Weapon,"[""component_type_stock"",""LaserIns.{location}"",""range_close""]",,Weapon,1,false,"{""Bonuses"":[""IsLaser""]}","[{""CategoryID"":""w/e/l/laser""}]","{""SortKey"":""02002""}",15,0,20000,Small Lasers deal superb damage for their weight and heat generation but have extremely limited range.,uixSvgIcon_weapon_Energy,Weapon_Laser_SmallLaser_0-STOCK,Martell,Small Laser,S Laser,true,0,Small Laser,All,0,0,0,3,false,2.5,1,,,180,0,,,0,Laser,1,"[60,90,120]",0,1,0,0.5,Laser,WeaponEffect-Weapon_Laser_Small,SmallLaser,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,false,0.1,0.03,18,0,All,NotSet,0,,9,+ 1 Evasive Ignore,,Energy,Weapon,"[""component_type_stock"",""LaserIns.{location}"",""range_close""]",,Weapon,1,false,"{""Bonuses"":[""VariableDmg: 3"",""Range: +30"",""DiverseOpticsLaser"",""IsLaser""]}","[{""CategoryID"":""w/e/l/laser""}]","{""SortKey"":""02002""}",15,3,22000,Small Lasers deal superb damage for their weight and heat generation but have extremely limited range.,uixSvgIcon_weapon_Energy,Weapon_Laser_SmallLaser_1-Diverse_Optics,Diverse Optics,Small Laser,S Laser Diverse Optics,true,2,Small Laser Diverse Optics,All,0,0,0,5,false,2.5,1,,,240,0,,,0,Laser,1,"[90,120,150]",0,1,0,0.5,Laser,WeaponEffect-Weapon_Laser_Small,SmallLaser,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,false,0.1,0.03,18,-1,All,NotSet,0,,9,,,Energy,Weapon,"[""component_type_stock"",""LaserIns.{location}"",""range_close""]",,Weapon,1,false,"{""Bonuses"":[""WpnAccuracy: +1"",""ExostarLaser: +2"",""IsLaser""]}","[{""CategoryID"":""w/e/l/laser""}]","{""SortKey"":""02002""}",15,0,22000,Small Lasers deal superb damage for their weight and heat generation but have extremely limited range.,uixSvgIcon_weapon_Energy,Weapon_Laser_SmallLaser_1-ExoStar,ExoStar,Small Laser,S Laser ExoStar,true,1,Small Laser ExoStar,All,0,0,0,5,false,2.5,1,,,180,0,,,0,Laser,1,"[60,90,120]",0,1,0,0.5,Laser,WeaponEffect-Weapon_Laser_Small,SmallLaser,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,false,0.1,0.02,22,0,All,NotSet,0,,9,,,Energy,Weapon,"[""component_type_stock"",""LaserIns.{location}"",""range_close""]",,Weapon,1,false,"{""Bonuses"":[""MagnaLaser: 25%"",""IsLaser""]}","[{""CategoryID"":""w/e/l/laser""}]","{""SortKey"":""02002""}",20,0,22000,Small Lasers deal superb damage for their weight and heat generation but have extremely limited range.,uixSvgIcon_weapon_Energy,Weapon_Laser_SmallLaser_1-Magna,Magna,Small Laser,S Laser Magna,true,2,Small Laser Magna,All,0,0,0,5,false,2.5,1,,,180,0,,,0,Laser,1,"[60,90,120]",0,1,0,0.5,Laser,WeaponEffect-Weapon_Laser_Small,SmallLaser,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,false,0.1,0.025,14.4,0,All,NotSet,0,,9,,,Energy,Weapon,"[""component_type_stock"",""LaserIns.{location}"",""range_close""]",,Weapon,1,false,"{""Bonuses"":[""Range: +20%"",""IntekLaser"",""IsLaser""]}","[{""CategoryID"":""w/e/l/laser""}]","{""SortKey"":""02002""}",12,0,22000,Small Lasers deal superb damage for their weight and heat generation but have extremely limited range.,uixSvgIcon_weapon_Energy,Weapon_Laser_SmallLaser_2-Intek,Intek,Small Laser,S Laser Intek,true,3,Small Laser Intek,All,0,0,0,2,false,2.5,1,,,216,0,,,0,Laser,1,"[72,108,144]",0,1,0,0.5,Laser,WeaponEffect-Weapon_Laser_Small,SmallLaser,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,false,0.1,0.032,19,0,All,NotSet,1,,17,,,Energy,Weapon,"[""component_type_variant"",""component_type_lostech"",""range_close"",""LaserIns.{location}""]",,Weapon,1,false,"{""Bonuses"":[""ERLaser"",""IsLaser"",""LosTech""]}","[{""CategoryID"":""w/e/l/er""}]","{""SortKey"":""02003""}",16,0,160000,"An improvement upon standard Small Lasers, Extended-Range Small Lasers extend their effective range at the cost of more heat generation. ",uixSvgIcon_weapon_Energy,Weapon_Laser_SmallLaserER_0-STOCK,SCI,Extended-Range Small Laser,ER S Laser,false,5,ER Small Laser,All,0,0,0,6,false,2.6,1,,,300,0,,,0,Laser,1,"[90,150,180]",0,1,0,0.5,Laser,WeaponEffect-Weapon_LaserER_Small,SmallLaser,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,false,0.1,0.032,19,0,All,NotSet,1,,17,,,Energy,Weapon,"[""component_type_stock"",""component_type_lostech"",""range_close"",""LaserIns.{location}""]",,Weapon,1,false,"{""Bonuses"":[""VariableDmg: 3"",""ERLaser"",""IsLaser"",""DiverseOpticsLaser"",""LosTech""]}","[{""CategoryID"":""w/e/l/er""}]","{""SortKey"":""02003""}",16,3,192000,"An improvement upon standard Small Lasers, Extended-Range Small Lasers extend their effective range at the cost of more heat generation. ",uixSvgIcon_weapon_Energy,Weapon_Laser_SmallLaserER_1-Diverse_Optics,Diverse Optics,Extended-Range Small Laser,ER S Laser Diverse Optics,false,100,ER S Laser Diverse Optics,All,0,0,0,8,false,2.6,1,,,360,0,,,0,Laser,1,"[120,180,210]",0,1,0,0.5,Laser,WeaponEffect-Weapon_LaserER_Small,SmallLaser,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,false,0.1,0.044,26,0,All,NotSet,1,,17,,,Energy,Weapon,"[""component_type_stock"",""LaserIns.{location}"",""component_type_lostech"",""range_close""]",,Weapon,1,false,"{""Bonuses"":[""WeaponJAMFlat: 20%"",""BlazeFireLaser"",""ERLaser"",""IsLaser"",""LosTech""]}","[{""CategoryID"":""w/e/l/er""}]","{""SortKey"":""02003""}",22,0,192000,"An improvement upon standard Small Lasers, Extended-Range Small Lasers extend their effective range at the cost of more heat generation. ",uixSvgIcon_weapon_Energy,Weapon_Laser_SmallLaserER_2-BlazeFire,BlazeFire,Extended-Range Small Laser,ER S Laser BlazeFire,false,100,ER S Laser BlazeFire,All,0,0,0,7,false,2.6,1,,,300,0,,,0,Laser,1,"[90,150,180]",0,1,0,0.5,Laser,WeaponEffect-Weapon_LaserER_Small,SmallLaser,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,0.2,5,0.03,,,,,,,,,,,,,,,
,false,0.1,0.01,6,-1,All,NotSet,1,,12,7 Var.Dmg.,Pulse Accuracy,Energy,Weapon,"[""component_type_stock"",""LaserIns.{location}"",""component_type_lostech"",""range_close""]",,Weapon,1,false,"{""Bonuses"":[""Pulse"",""MultiLaser"",""DoesCluster"",""LosTech""]}","[{""CategoryID"":""w/e/l/pulse""}]","{""SortKey"":""02004""}",5,0,140000,"An improvement upon standard Small Lasers, Small Pulse Lasers use pulses of light instead of a single beam. This results in better accuracy and damage output but with greatly increased heat and weight. ",uixSvgIcon_weapon_Energy,Weapon_Laser_SmallLaserPulse_0-STOCK,Sunglow,Small Pulse Laser,S Pulse Laser,true,5,Small Pulse Laser,All,0,1,0,6,false,0.8,1,,,180,0,,,0,Laser,1,"[60,90,120]",0,3,0,1,Laser,WeaponEffect-Weapon_Laser_Small,SmallLaser,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,,,,true,5,0.05,Cluster,,,,,,,,,,,,,,,,,,,,,,,,,
,false,0.1,0.016,10,-1,All,NotSet,1,,12,,,Energy,Weapon,"[""component_type_stock"",""LaserIns.{location}"",""component_type_lostech"",""range_close""]",,Weapon,1,false,"{""Bonuses"":[""Pulse"",""MultiLaser"",""DoesCluster"",""MaxellLaser"",""LosTech""]}","[{""CategoryID"":""w/e/l/pulse""}]","{""SortKey"":""02004""}",8,0,168000,"An improvement upon standard Small Lasers, Small Pulse Lasers use pulses of light instead of a single beam. This results in better accuracy and damage output but with greatly increased heat and weight. ",uixSvgIcon_weapon_Energy,Weapon_Laser_SmallLaserPulse_1-Maxell,Maxell Metals,Small Pulse Laser,S Pulse Laser Maxell,false,100,S Pulse Laser Maxell,All,0,2,0,6,false,0.9,1,,,180,0,,,0,Laser,1,"[60,90,120]",0,2,0,1,Laser,WeaponEffect-Weapon_LaserPulse_Small,SmallLaser,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,,,,true,10,0.08,Cluster,,,,,,,,,,,,,,,,,,,,,,,,,
,false,0.1,0.006,4,-1,All,NotSet,1,,12,,,Energy,Weapon,"[""component_type_stock"",""LaserIns.{location}"",""component_type_lostech"",""range_close""]",,Weapon,1,false,"{""Bonuses"":[""Pulse"",""MultiLaser"",""DoesCluster"",""MagnaLaser: 20%"",""LosTech""]}","[{""CategoryID"":""w/e/l/pulse""}]","{""SortKey"":""02004""}",3,0,168000,"An improvement upon standard Small Lasers, Small Pulse Lasers use pulses of light instead of a single beam. This results in better accuracy and damage output but with greatly increased heat and weight. ",uixSvgIcon_weapon_Energy,Weapon_Laser_SmallLaserPulse_2-Magna200P,Magna,Small Pulse Laser,S Pulse Laser Magna,false,100,S Pulse Laser Magna,All,0,1,0,7,false,1,1,,,180,0,,,0,Laser,2,"[60,90,120]",0,3,0,1,Laser,WeaponEffect-Weapon_Laser_Small,SmallLaser,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0175,,,,true,5,0.01,Cluster,true,,true,,,,,,,,0.05,,,,,,,,,,,,,,
